Pathway 1,send SEMA4,send VISTA,receive IFN-II,send APP,send CD52,send GRN,send IL2,send COMPLEMENT,send PARs,receive VCAM,receive NCAM,send NCAM,receive CEACAM,send ANNEXIN,receive CD52,send LAIR1,receive SELL,send CD34,receive IGF,send SELPLG,receive SELPLG,send SELL,receive CCL,send VISFATIN,send PROS,receive COLLAGEN,receive SEMA7,receive SEMA3,receive CLEC,send SPP1,receive CSF,receive IL6,send PSAP,send MIF,receive CD39,receive NOTCH,send ANGPTL,receive PECAM1,send PECAM1,send CCL,receive LAMININ,receive TENASCIN,send ICAM,send OSM,receive TWEAK,receive EPHB,receive TGFb,send CXCL,send TNF,receive ANGPTL,receive CD200,send PDGF,receive EPHA,receive CD22,send CD45,send TWEAK,send WNT,send NKG2D,receive GALECTIN,send ICOS,receive SELE,send SEMA6,send ITGAL-ITGB2,receive CD86,send CD86,receive PERIOSTIN,receive VTN,receive VWF,send GDF,send IL7,receive ENHO,send AGRN,send APELIN,send EPHB,receive BMP,send IL1,send CSF,receive IL17,send CD39,receive SEMA5,send LAMININ,receive SEMA6,receive VISFATIN,receive NRG,receive BSP,receive DMP1,send CD1D2,send THBS,send CD46,receive SLURP,send NOTCH,receive MAG,send MAG,send CLEC,send MK,receive FGF,receive IL1,receive WNT,send FLT3,receive ITGAL-ITGB2,receive ACTIVIN,send COLLAGEN,send LCK,send LIGHT,receive ncWNT,receive APP,receive MIF,receive SPP1,send FGF,receive ESAM,send ESAM,receive ANGPT,send JAM,receive JAM,receive VEGF,receive ICAM,receive COMPLEMENT,receive CD23,receive THY1,receive BAFF,receive GRN,send BAFF,receive ALCAM,send CD6,receive ADIPONECTIN,send LIFR,send VEGF,receive MK,receive PTN,send ANGPT,receive PARs,send GALECTIN,send MHC-I,receive PDGF,send THY1,receive KIT,receive THBS,receive CXCL,send BST2,send IL16,receive SEMA4,receive FN1,send VCAM,send MHC-II,receive CD34,send TGFb
receive PECAM1,-0.2415052121082203,0.0,-0.1393742526780708,-0.1883818036811929,0.0,-0.1542497048244016,-0.1913922090173527,-0.2927101088078255,-0.3877680577200902,-0.3013297859506884,-0.3071104221678973,-0.3103645366852198,-0.1838188617312112,-0.2715591955940491,-0.2629069784804851,-0.2657293033666746,0.4381171113544811,0.4386754890213459,0.0,0.3052613872356178,0.3770222042720249,0.330946757065889,0.2002061698736916,0.157410876970887,0.0,0.1235640837571923,0.1311581160491913,0.0,0.1407519751467722,0.0,0.2074441808008496,0.2373538609420147,0.2288421109240311,-0.1180564375489529,0.1901721143966955,0.1800919158281951,0.1304939451522662,0.0,0.0,0.2020196134238241,0.1679630055647873,0.1451322708163362,0.2139764682380566,0.1503747761744481,0.1350238203064072,0.1645834497157382,0.1944985128326378,0.0,0.0,0.0,0.1660187982205419,0.0,0.0,0.1259835009587804,0.1259835009587804,0.0,0.0,0.1510177323757905,0.1179013218049454,-0.1267378884073217,0.0,0.0,-0.112325108581236,0.0,0.0,0.1264497151125508,0.1200251459766293,0.0,0.0,0.0,-0.1196898336539967,-0.1319586947797197,0.0,0.0,0.0,0.0,0.0,0.0,-0.1227737286897937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.116357332366561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846077936147408,0.1483313433248949,0.1354358488268124,0.1340375600650785,0.1303384803597571,0.0,0.0,0.0,0.0,0.0,-0.1488485076344371,-0.2059251180342752,-0.133835655250233,-0.1375927017023145,-0.124377025685364,-0.1315278547157335,0.0,0.0,-0.1600316015736113,-0.146691014010271,-0.146691014010271,0.0,0.0,-0.1918572812597201,0.1190244276522304,0.0,0.249395138782622,0.2036392116500495,0.2290858247341527,0.240209414325317,0.1973827210151527,0.1645094498776952,0.1443447862046699,0.197052093176293,0.1694732550824099,0.2681019325165966,0.3119511584760945,0.2057191073382944,0.1923775151617816,0.2119122897627964,0.3576734219656273,0.3023382153635429,0.3130304855171187
send PECAM1,-0.2415052121082203,0.0,-0.1393742526780708,-0.1883818036811929,0.0,-0.1542497048244016,-0.1913922090173527,-0.2927101088078255,-0.3564405376480222,-0.3013297859506884,-0.3071104221678973,-0.3103645366852198,-0.1838188617312112,-0.2715591955940491,-0.2629069784804851,-0.2657293033666745,0.4381171113544811,0.4386754890213458,0.0,0.3052613872356178,0.3770222042720249,0.330946757065889,0.2002061698736916,0.157410876970887,0.0,0.1235640837571923,0.1311581160491913,0.0,0.1407519751467722,0.0,0.2074441808008496,0.2373538609420147,0.2288421109240311,-0.1180564375489528,0.1901721143966955,0.1800919158281951,0.1304939451522662,0.0,0.0,0.2020196134238241,0.1679630055647873,0.1451322708163362,0.2139764682380566,0.1503747761744481,0.1350238203064072,0.1645834497157382,0.1944985128326378,0.0,0.0,0.0,0.1660187982205419,0.0,0.0,0.1259835009587804,0.1259835009587804,0.0,0.0,0.1510177323757904,0.1179013218049454,-0.1267378884073217,0.0,0.0,-0.112325108581236,0.0,0.0,0.1264497151125508,0.1200251459766293,0.0,0.0,0.0,-0.1196898336539967,-0.1319586947797197,0.0,0.0,0.0,0.0,0.0,0.0,-0.1227737286897937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1163573323665609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846077936147408,0.1483313433248949,0.1354358488268124,0.1340375600650785,0.1303384803597571,0.0,0.0,0.0,0.0,0.0,-0.1488485076344371,-0.2059251180342752,-0.133835655250233,-0.1375927017023145,-0.124377025685364,-0.1315278547157335,0.0,0.0,-0.1600316015736113,-0.146691014010271,-0.146691014010271,0.0,0.0,-0.1918572812597201,0.1190244276522304,0.0,0.249395138782622,0.2183660071200121,0.2290858247341527,0.2402094143253171,0.2050392137397274,0.1645094498776952,0.1443447862046699,0.197052093176293,0.1694732550824099,0.2681019325165967,0.3119511584760945,0.2057191073382944,0.1923775151617816,0.2119122897627964,0.3576734219656273,0.3023382153635429,0.3130304855171187
send CCL,-0.194635031454261,0.0,-0.1457505809604664,-0.1348205098728395,0.1331669637570087,0.1298817258375313,-0.189553860644618,-0.2026994574071866,-0.2207236700041756,-0.20435519190442,-0.2198069233583888,-0.2160874011085609,-0.1539882783066602,-0.2001139964252142,-0.195033720188847,-0.1705069002354942,0.227041825964033,0.2143196446880223,-0.1272894180308768,0.2361478585071084,0.2127828559423025,0.1936973376410794,0.0,0.1547499871341372,0.1412979721497003,0.1228883150614535,0.1552648293279107,0.1411640245707241,0.2010031866560594,0.1617440932539854,0.1971691214800243,0.1686733715071589,0.1778323135984675,0.1904461238689261,0.1706761166026703,0.1382978690889715,0.165913492634385,0.2020196134238241,0.2020196134238241,0.0,0.1276775669255545,0.1194107815319325,0.1996760079733844,0.148627959402225,0.1355261275917264,0.1444050891575793,0.1655111681035484,0.1564832388686349,0.1338343336563622,0.0,0.2149776206281436,0.1157298307494261,0.1239667880975702,0.119207398459838,0.119207398459838,0.1277251708718706,0.1257383898443055,0.0,0.1477412343002755,0.1257124638669486,0.0,0.1425385289591746,0.0,0.0,0.1445797056681395,0.1137810044112814,0.0,0.0,0.1372736721637873,0.0,0.0,-0.1143538679467867,0.0,0.0,0.0,0.1473775899611473,0.1272009263308018,0.0,0.0,0.1447614941339022,0.1744163466679105,0.0,0.1160412963854226,0.0,0.1192799440086472,0.0,0.0,0.0,-0.1284247379813971,0.0,0.0,0.0,0.0,0.1290342257556047,0.0,0.0,0.1387994315021714,0.1492223698399931,0.167067023350502,0.1629514327318399,0.0,0.0,0.1528089166618839,0.0,0.1442106124416386,0.2065885556755158,0.2092723040889171,0.1352917737652293,0.1241902172391662,0.1224002488108121,0.1224002488108121,0.0,-0.1482479570905122,-0.1741173252009572,-0.1299000001075251,0.0,0.0,0.0,0.0,0.1611800207191252,-0.1362695624218215,-0.1204095594135429,0.0,0.0,-0.1241977112929798,-0.1292695119108974,-0.1519720723887941,0.1568721707095449,-0.1140725038448673,0.1879827568542471,0.2053225635877286,0.2218051591051618,0.2204336062058922,0.2112623717498905,0.1771415736140002,0.1206868274234246,0.2414480601174381,0.1446090277364843,0.2385671156664799,0.2860583646188971,0.1994006073883545,0.1757112901953471,0.2073964581094487,0.2192453852602773,0.2058225298825207,0.2285616790521804
receive LAMININ,-0.2108956535434905,-0.1394545015751472,0.0,0.0,0.0,0.0,-0.2469155271182154,-0.2370968976137777,-0.3831727992169525,-0.3333174343680274,-0.2576406572984847,-0.2736899908130706,-0.2057204659479798,-0.3296288277731635,-0.2372755145101159,-0.2362291127695379,0.2973165961970637,0.2960039275864637,0.0,0.3126599501832354,0.3134081442860603,0.268476135284587,0.1793624200652596,0.2359138529892409,0.1952539578358194,0.0,0.0,0.1340132266209451,0.1678953549962725,0.159740620816533,0.2491838776421731,0.2970518556834967,0.29669194621005,0.1533026667534892,0.1135997366390892,0.0,0.1645077279984525,0.1679630055647873,0.1679630055647873,0.1276775669255545,0.0,0.0,0.1464123564641848,0.1630040865740575,0.0,0.185176568572864,0.0,0.0,0.1311114638847103,0.0,0.0,0.0,0.0,0.1725123757594553,0.1725123757594553,0.1570583158300416,0.0,0.0,0.0,0.1277344563607518,0.0,0.0,0.1294664728776433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432057165909563,0.0,0.0,0.0,0.0,0.0,0.1235811276081619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675824540425754,0.1496210109590152,0.0,0.0,0.1479895415663018,0.0,0.146643638537931,0.1411213220645629,0.1691970587756377,0.0,0.0,0.0,0.1512789938089863,0.1512789938089863,0.0,0.1396963753888187,0.0,-0.1342106806745528,0.0,-0.1620063421113957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126936563240418,0.0,-0.1264696126850639,0.0,0.0,0.1571430891053923,0.1622418203815527,0.0,0.1659616179539909,0.0,0.0,0.0,0.0,0.1535241735741546,0.2382262584548297,0.1834539366680447,0.2783630924895828,0.0,0.0,0.3150146730380519,0.3114008613825683,0.3382178034777488
receive TENASCIN,0.1996284712614255,-0.1683767983046848,0.0,0.0,0.0,0.0,0.1724605854247072,-0.2795720533948733,-0.2274507669398927,-0.2254353186656026,-0.2459530411018418,-0.2741970542425069,-0.2037113570525666,-0.2108818956225446,-0.2634873600535973,-0.1872141143866026,0.2682520811917359,0.2656674226309682,0.0,0.2072885752738241,0.2164003812147158,0.1560339635182713,0.1888279110237254,0.0,0.1448519386178301,0.0,0.0,0.0,0.0,0.0,0.1507118144929906,0.1601967213531488,0.1638453579456455,0.1377363210482434,0.2120344854309558,0.0,-0.1165934510079741,0.1451322708163362,0.1451322708163362,0.1194107815319325,0.0,0.0,0.1425601159486142,0.1378950188481137,0.0,0.1807767643344051,0.1555287095712232,0.2015428687824687,0.0,0.0,0.0,0.1326732132208072,0.0,0.0,0.0,0.129095518734389,0.1325474795090848,0.1337583971152667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1627694331650913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1511494744164601,0.0,0.0,0.0,0.0,0.1131838166780369,0.1460550856169573,0.126839966496177,0.1457315738140593,0.1475098526648002,0.0,0.1268473808020926,0.2016360729240144,0.2016360729240144,0.0,0.1756025161403905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2382612704092285,0.1870083225837043,0.1602527646794408,0.1855700824268149,0.0,0.141351782005817,0.0,0.0,0.0,0.2491718096441475,0.151554116872524,0.1805813014784585,0.0,0.0,0.3067585901191099,0.3036010434289629,0.3374830033082583
send ICAM,-0.136829608079109,0.0,0.0,0.0,0.0,0.0,0.0,-0.1824207749572576,-0.154832368006928,-0.1823486398578475,-0.1808240827190996,-0.1974463098728526,0.0,0.0,-0.1659210835307183,-0.1259982761480098,0.3086725369137537,0.3085072670210648,-0.1150534698065958,0.2605044358231565,0.2631075547957868,0.2210400969201973,0.2501383564998021,0.208130780992714,0.0,0.0,0.0,0.1240574563336807,-0.1285550346708119,0.0,0.2388695431510654,0.1923538020318201,0.2185772647997685,0.1408051301144779,0.2031495313233051,-0.1910675305976729,0.1681424830665983,0.2139764682380566,0.2139764682380566,0.1996760079733844,0.1464123564641848,0.1425601159486142,0.0,0.1469541587030271,0.1445937741182255,0.1760133967999272,0.1841820966368547,0.0,0.1258489059582855,0.1144099467739981,0.1306656656423623,0.1376430583529331,0.0,0.0,0.0,0.1318096193683722,0.1602748762212055,0.1213580349328772,0.0,0.0,-0.1341153180971538,0.1480840326283909,0.1418977163479842,0.0,0.0,0.1296962981722204,0.1245089510307435,0.1212338084788266,0.1566658329472093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928227165420329,0.0,0.0,0.0,0.1247951403812436,0.0,0.0,0.0,0.113723627849632,0.0,0.0,0.0,0.1130491722066021,0.0,0.0,0.0,0.0,0.0,0.0,0.1123179188741063,0.0,0.1964545726928366,0.0,0.0,0.1281554317988935,0.1318193130258004,0.1154496458737407,0.0,0.1651983719244315,0.1233830738828616,0.1290639687861962,0.1233713621770257,0.1228556465381059,0.1298709336117957,0.1298709336117957,0.0,0.0,0.156117349110388,-0.1263731682167727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1768500584905391,0.0,0.0,0.2086517871893164,0.1922539791033866,0.1806130482807069,0.2195321092049861,0.1876697695020213,0.2805824204565564,0.1260066797658155,0.2012889950419222,0.0,0.1295519192121416,0.1793284332582539,0.3109747731747173,0.2596473986015172,0.2816460670152899,0.1940617662536337,0.2613815595822578,0.3780520877740155,0.2583006165191478,0.2975529010619666
send OSM,-0.2069049240855058,0.0,0.0,0.0,0.0,0.0,-0.2212666402950089,-0.2241380322939047,-0.3092164753822042,-0.3016150419241767,-0.2562327612088845,-0.261715712087561,-0.196994510798238,-0.1531370133859478,-0.1768045075354813,-0.262026622281189,0.2848774420773782,0.2834667110418375,0.0,0.2455538588847675,0.2320867145494118,0.2008829835719492,0.1744201272250151,0.1733086619783611,0.1364840396321919,0.137705001225032,0.173424792552273,0.0,0.0,0.0,0.1385802537860478,0.0,0.2340024497731032,0.0,0.1324356724390259,0.0,0.0,0.1503747761744481,0.1503747761744481,0.148627959402225,0.1630040865740575,0.1378950188481137,0.1469541587030271,0.0,0.1140819139796008,0.1249521846101087,0.1196944650738277,0.1800695055343242,0.1724804699941659,0.1207761072000086,0.1644319304863331,0.0,0.0,0.1205569777943654,0.1205569777943653,0.0,0.0,0.0,0.1145460254349534,0.1140316725921833,0.0,0.0,0.1151153735075135,0.0,0.0,0.0,0.0,0.0,0.1603707426769565,0.0,0.0,0.0,-0.116508764461462,0.0,0.0,0.210537247094709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135551137612661,0.0,0.0,0.0,0.0,0.0,0.0,0.222495862877574,0.1180288301159754,0.0,0.1661597549839713,0.0,0.0,0.0,0.0,0.0,0.124979732829992,0.1577571460441341,0.1449931538793932,0.1746864406034942,0.1443247488087265,0.1443247488087265,0.1330935437017917,0.0,0.1361612685947451,-0.1768325936187974,0.1217958072854845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2091242400793436,0.1661641530470363,0.1927638714110482,0.1638427693181581,0.1785813678776867,0.247575259171373,0.1423232093525263,0.1184127330866331,0.1169391070167773,0.1259550672732811,0.1142230003152051,0.1864943919785884,0.1765076686667074,0.1808534971192149,0.2154809360958461,0.2524263726560413,0.2908502466366584,0.2168801275952598,0.2854930612801345
receive TWEAK,-0.1987417139873759,-0.2700284279212428,-0.1531143976334936,-0.1554895788802349,0.0,0.0,0.1203188248321535,-0.2845518819540246,-0.2090968404664173,-0.2282685411219369,-0.3048161464137774,-0.2903294268851806,-0.1973208205657878,-0.1847725947938129,-0.2227448049654026,-0.2240873447074061,0.3170610235022298,0.3172143127545861,0.0,0.192177985432528,0.1555079689603218,0.1145167619445572,0.0,0.1124632732410111,0.0,0.0,0.0,0.0,0.0,0.0,0.1183929124630432,0.0,0.0,0.2356281269689586,0.1641506550475655,0.0,0.1369505061699922,0.1350238203064072,0.1350238203064072,0.1355261275917264,0.0,0.0,0.1445937741182255,0.1140819139796008,0.0,0.1983539547532208,0.1690811728565738,0.2001422685952861,0.1402643454011325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1203188248321536,0.0,0.0,0.0,0.1553032443180591,0.0,0.0,0.0,0.1761899471119197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1555693349038459,0.0,0.0,0.2722469081151087,0.0,0.0,0.1166512838403311,0.1397589235008641,0.0,0.1533547505634258,0.1330155508835811,0.0,0.0,0.0,0.0,0.113467911683553,-0.1389918522400851,0.0,-0.1201842052441357,-0.1639268891955914,-0.1707435697172115,-0.1625453227892387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474353177178933,0.2303808188706104,0.2559775126673099,0.2266305729822265,0.2115453791901456,0.2035597820116347,0.1610868151456172,0.0,0.0,0.1173115095290378,0.1468331364187618,0.1761932273271498,0.138115544047693,0.1801175980156197,0.1551393790520903,0.1794628843352971,0.2453462443230005,0.2468424245813728,0.2348733544131359
receive EPHB,-0.230116649793685,-0.2280836786411093,-0.2341203773884463,-0.162083178904749,0.0,0.0,-0.1946359276450739,-0.2816331496602892,-0.2844287146458832,-0.2018128614839677,-0.2997184512051261,-0.310495418549193,-0.1422567400334822,-0.2952906038504277,-0.2958050982410581,-0.2485300816613793,0.3351193704093071,0.3335433420698008,0.0,0.2161337203550624,0.2200693690732337,0.1649746777687715,0.1702006356717066,0.0,0.1249458417329937,0.1456770272210072,0.1265604792265587,-0.1372917991408963,0.0,0.0,0.1480808551494239,0.1947376742797239,0.1327013648919784,0.205432680929873,0.1417089704006899,0.0,0.1448884058429281,0.1645834497157382,0.1645834497157382,0.1444050891575793,0.185176568572864,0.1807767643344051,0.1760133967999272,0.1249521846101087,0.1983539547532208,0.0,0.1153915184771413,0.126918922526671,0.0,0.0,0.1147592249611118,0.0,0.0,0.0,0.0,0.0,0.1229680875524368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373320505238316,0.0,0.0,0.1420453282210357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147001601293187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956046375929345,0.1878634333776771,0.1347420428038553,0.1423302739192637,0.1504865185849871,0.1490587121586053,0.1456501459824024,0.1288913637638609,0.1614459819641269,0.1723896473645108,0.1995126775290622,0.1357099073062662,0.2281444878183106,0.0,0.0,0.0,0.1530879436052964,-0.1184632114818506,-0.1363577156711747,0.0,-0.1571925143036592,-0.1279947805273399,-0.1243963093900905,-0.1382113743474403,-0.1237129323937599,0.0,0.0,0.0,0.0,0.0,0.0,0.2498689636413336,0.2246141581372721,0.2767006537389013,0.2329389449594713,0.2395660873460176,0.2082066774158504,0.1635539998033282,0.1761074758699169,0.1148832812948858,0.1782837881613787,0.1934821802378182,0.1985158040457768,0.1929447215879075,0.2264330540056284,0.1865643942647716,0.248641225492434,0.3052194147717131,0.3028299229405014,0.2958782445768676
receive TGFb,-0.2005542315260609,-0.1908945206332271,-0.2338745644379267,-0.2379856692909031,0.0,0.0,-0.1386430286110116,-0.2773251851941976,-0.2817296179306044,-0.2490937727412226,-0.2266449133883226,-0.2389960155562928,-0.1419563150012204,-0.2382160955480658,-0.1815833915830542,-0.1899255210203352,0.3673896634622835,0.3658501345799788,0.0,0.1627708503547648,0.149704812530401,0.0,0.1618830101853029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359554064005201,0.0,0.1435427069474624,0.2436853524215152,0.0,0.1615080040789019,0.1944985128326378,0.1944985128326378,0.1655111681035484,0.0,0.1555287095712232,0.1841820966368547,0.1196944650738277,0.1690811728565738,0.1153915184771413,0.0,0.1128325471735229,0.0,0.0,0.1930242482220102,0.2048360622461721,0.1150935925064174,0.0,0.0,0.1449174943656876,0.123911128523864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184697180854464,0.0,0.0,0.1251932054942367,0.0,0.0,0.0,0.1493230763795504,0.0,0.0,0.0,0.1733342753537833,0.0,0.142210933801505,0.0,0.0,0.0,0.0,0.0,0.1275075076853778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1291520135292025,0.2097215903586161,0.0,0.1749714515857721,0.0,0.1858659165004773,0.15396807147066,0.1684481241236869,0.2240361996306847,0.1742749009824716,0.247929903759893,0.1832350119457672,0.2199994464515279,0.2309003137962016,0.2309003137962016,0.0,0.1548341675635209,0.124439986383604,0.0,0.0,0.0,0.0,-0.1161898990151484,-0.1245303616404462,0.0,-0.1185509493743515,0.0,0.0,0.0,0.1463389638346421,0.0,0.2753300335934656,0.2227985331241811,0.3464554822992399,0.3375914208975268,0.3064926400883374,0.2505890051431029,0.2400557360133696,0.317485595745283,0.1660273541825403,0.180114690073796,0.1725365597593357,0.2140165850932497,0.1860426266827329,0.2703821697378165,0.1981293346399912,0.2644443910701184,0.3459304288829095,0.2528435276924592,0.0
send CXCL,-0.1463095548405478,-0.1521647062728795,-0.2313077654613213,0.1461898247565251,0.1360011115856251,0.0,0.0,-0.1829435536606726,-0.1615942172866493,-0.1455242775128473,-0.1586969697880886,-0.1667155182864048,-0.1169383993684727,-0.1248365517316144,-0.1513826413746772,-0.113232826331263,0.0,0.0,-0.1479808268153393,0.0,0.0,0.0,0.1422279563153862,0.1229990133019466,0.1518170266280355,0.1531022091759532,0.1475927951249699,0.1789080478664733,0.0,0.1360010971498919,0.1856877946836496,0.0,0.1639522401888035,0.128754165575938,0.0,-0.116676358895356,0.0,0.0,0.0,0.1564832388686349,0.0,0.2015428687824687,0.0,0.1800695055343242,0.2001422685952861,0.126918922526671,0.1128325471735229,0.0,0.2563223544604257,0.0,0.0,0.1178851302316964,0.0,0.0,0.0,0.0,0.1137872023360245,0.0,0.0,0.138348824401818,0.0,0.0,0.0,0.0,0.135724125617078,0.1237788831107603,0.1438829707712566,0.1713000014870307,0.1424817553688353,0.0,0.0,0.0,0.0,0.0,0.1219403760175372,0.1926116044313845,0.0,0.0,0.0,0.1250893317591106,0.0,0.1625827082215845,0.0,0.1438713866059213,0.1415285864591471,0.1529930572605758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166420111059581,0.0,0.1614007890296598,0.0,0.0,0.1259084156046491,0.0,0.1572517431764612,0.2079509502729931,0.134993292595986,0.1916250395561259,0.1962682490361329,0.1962682490361329,0.1771286024560852,0.1398859073238157,0.1425806102721369,0.0,0.0,0.0,0.0,0.0,-0.1237425551058741,0.0,0.0,0.0,0.0,0.0,0.1171657299748534,0.0,0.2682385782682503,0.2287900643729479,0.2301605102377597,0.2093891969609992,0.184346370708597,0.1334995505958902,0.0,0.0,0.0,-0.1641855566652313,0.0,0.12021163586069,0.0,0.1699013447042408,0.1973610719329262,0.1939934146982337,0.1534286858000178,0.1408270829667029,0.1812733894539051
send TNF,0.0,0.0,0.0,0.1271227492750628,0.1330536225210928,0.0,0.0,0.0,0.0,-0.1171374730797869,-0.1994959833326581,-0.1913769035855377,0.0,0.0,-0.1126933983247095,0.0,0.1300444158345242,0.1309424178340889,-0.2231345649116363,0.2924898959352977,0.1451882070520244,0.1464272523881894,0.1870954821397833,0.1990506816413218,0.1847189745161336,0.1592038883727206,0.1181171093916736,0.0,0.1765588330693212,0.1969584983630088,0.277689010758171,0.1816876109049069,0.2568907609522982,0.1913472099740189,0.0,0.0,-0.123651791939378,0.0,0.0,0.1338343336563622,0.1311114638847103,0.0,0.1258489059582855,0.1724804699941659,0.1402643454011325,0.0,0.0,0.2563223544604257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173969582382927,0.0,0.1459101327819626,0.0,0.1330750531051459,0.0,0.1156065229205088,0.0,0.1323363078074021,0.1727200556029677,0.0,0.0,0.1268785802678813,0.0,0.0,0.0,0.0,0.0,0.1440080523258684,0.1381254802828052,0.1146440416051987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1609999012979715,0.1330567959523352,0.0,0.1561524566694978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1145856584091107,0.1820371654230472,0.0,-0.1289794249507103,0.0,0.0,0.0,0.0,0.1330397305079606,0.0,-0.1209351612276604,-0.1209351612276604,0.0,-0.1168093527799437,0.0,0.0,0.0,0.0,0.0,0.0,-0.1363363403962757,0.0,0.1391448831003039,0.0,0.0,-0.1286849712231994,-0.1187147760472279,-0.1351387494015659,0.1273820218744021,0.1675082804822639,0.0,0.0,0.0,0.0,0.0,0.0,-0.1426851027286182,0.1306145066052055,0.1179390262893023,0.2247579462940103,0.0,0.2008863265972948,0.1315014107456726,0.118190583969133,0.0,0.0,0.0
receive ANGPTL,0.1258152846484977,0.1367737357134532,0.0,0.0,0.1189444099118734,0.1525835500505599,0.1666267228552112,0.0,-0.1394346431731768,0.1330063993275347,0.1315108488403151,0.1232779526305762,0.1264728533380243,0.0,0.1319860297506167,0.0,-0.1559900509524164,-0.156082593653736,0.0,0.2372274890961472,0.2311501192696741,0.2136586957332566,0.178073851574671,0.0,0.1664038695456615,0.0,0.0,0.1307753407722703,0.2724935107412676,0.1826036585397165,0.2155276720661017,0.2444879876083184,0.2450502553000321,0.1127279123587711,0.1233598937334471,-0.1352669406325742,0.0,0.0,0.0,0.0,0.0,0.0,0.1144099467739981,0.1207761072000086,0.0,0.0,0.0,0.0,0.0,0.0,-0.1437896994581015,0.1193345009372437,0.0,0.1301359332417659,0.1301359332417659,0.0,0.1525825915905839,0.0,0.16611748299193,0.1452954064800334,0.1339242534965905,0.0,0.0,0.1218176817166787,0.1270601885403937,0.0,0.0,0.0,0.0,0.0,0.120587129392504,-0.1238575692299078,0.0,0.0,0.1226764343468001,0.0,0.0,0.0,0.0,0.1318186433944747,0.0,0.0,0.0,0.0,0.0,0.0,-0.1188144174346518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272183319713783,0.1555821271487402,0.1280165326340105,0.1220725620122488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443267463831442,0.1443267463831442,0.0,0.0,0.0,0.1438245665934721,0.0,0.128872730833926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468105081433782,0.0,0.0,0.1390986392422022,0.0,0.0,-0.1335617988826421,0.0,0.1437297269395994,0.1645254898476136,0.1640791494270031,0.1376965200624344,0.0,0.0,0.1283661261956515,0.1446055516280056,0.0
